Date,Airport,City,Season,Temperature,Total_Flights,Domestic_Flights,International_Flights,Load_Factor (%),Weather_Good,Economic_Trend,Is_Weekend,Peak_Season,Holiday,Predicted_Footfall,Actual_Footfall
01-02-2024,Indira Gandhi International Airport,Delhi,Winter,16,595,415,180,74.77812437,1,1.048321009,0,0,0,173086,178491
02-02-2024,Indira Gandhi International Airport,Delhi,Winter,17,336,279,57,83.52934575,1,0.916264849,0,0,0,142531,133335
03-02-2024,Indira Gandhi International Airport,Delhi,Winter,9,404,334,70,81.08800461,1,0.812837805,1,0,0,125454,126583
04-02-2024,Indira Gandhi International Airport,Delhi,Winter,5,216,183,33,72.47960367,1,1.012237658,1,0,0,106223,116519
05-02-2024,Indira Gandhi International Airport,Delhi,Winter,13,318,236,82,74.88182803,1,0.882284704,0,0,0,139852,152085
06-02-2024,Indira Gandhi International Airport,Delhi,Winter,15,317,218,99,80.3335566,1,1.085556385,0,0,0,140060,127263
07-02-2024,Indira Gandhi International Airport,Delhi,Winter,17,223,148,75,77.11211198,1,0.874488644,0,0,0,128586,119965
08-02-2024,Indira Gandhi International Airport,Delhi,Winter,18,381,298,83,84.28789803,1,1.048749824,0,0,0,147977,137077
09-02-2024,Indira Gandhi International Airport,Delhi,Winter,8,510,432,78,87.33406092,1,1.005925316,0,0,1,163640,171035
10-02-2024,Indira Gandhi International Airport,Delhi,Winter,6,318,262,56,87.70375262,1,1.154676277,1,0,0,117185,124632
11-02-2024,Indira Gandhi International Airport,Delhi,Winter,6,317,266,51,94.85584089,1,0.869520596,1,0,0,117442,110712
12-02-2024,Indira Gandhi International Airport,Delhi,Winter,16,357,293,64,77.57395203,1,1.068079667,0,0,1,144694,144863
13-02-2024,Indira Gandhi International Airport,Delhi,Winter,8,505,412,93,92.47214385,0,0.92083152,0,0,0,147013,157030
14-02-2024,Indira Gandhi International Airport,Delhi,Winter,14,339,258,81,91.68027756,1,0.959440382,0,0,0,143380,150055
15-02-2024,Indira Gandhi International Airport,Delhi,Winter,14,575,487,88,77.91156186,1,0.958942382,0,0,0,170874,172317
16-02-2024,Indira Gandhi International Airport,Delhi,Winter,19,464,324,140,93.59744726,1,0.899564353,0,0,1,158495,161358
17-02-2024,Indira Gandhi International Airport,Delhi,Winter,19,514,415,99,71.13443132,1,1.125814784,1,0,0,135956,136183
18-02-2024,Indira Gandhi International Airport,Delhi,Winter,10,430,330,100,87.92589804,1,1.122864031,1,0,0,128396,123197
19-02-2024,Indira Gandhi International Airport,Delhi,Winter,10,436,291,145,72.61909644,1,0.900948991,0,0,0,153877,155878
20-02-2024,Indira Gandhi International Airport,Delhi,Winter,9,401,328,73,76.92651814,1,1.165928357,0,0,0,149935,155599
21-02-2024,Indira Gandhi International Airport,Delhi,Winter,16,245,205,40,80.50588658,1,1.064297887,0,0,0,131430,141243
22-02-2024,Indira Gandhi International Airport,Delhi,Winter,5,354,298,56,91.36800341,1,1.109596828,0,0,0,145162,149118
23-02-2024,Indira Gandhi International Airport,Delhi,Winter,8,513,358,155,78.43541561,1,1.198950541,0,0,0,163466,172002
24-02-2024,Indira Gandhi International Airport,Delhi,Winter,13,432,307,125,78.58578454,1,0.937725511,1,0,0,128129,119418
25-02-2024,Indira Gandhi International Airport,Delhi,Winter,16,557,454,103,81.3171068,1,1.129421091,1,0,1,140765,139682
26-02-2024,Indira Gandhi International Airport,Delhi,Winter,14,471,395,76,92.23935336,1,1.054596441,0,0,0,159254,143625
27-02-2024,Indira Gandhi International Airport,Delhi,Winter,19,229,151,78,92.02271912,1,1.06956795,0,0,0,130201,123604
28-02-2024,Indira Gandhi International Airport,Delhi,Winter,18,447,365,82,70.22579517,1,0.921853875,0,0,0,155053,162075
29-02-2024,Indira Gandhi International Airport,Delhi,Winter,6,417,348,69,70.12350763,1,1.056527552,0,0,0,151447,166343
01-03-2024,Indira Gandhi International Airport,Delhi,Summer,35,409,306,103,78.67936266,1,1.135181422,0,0,1,183400,168697
02-03-2024,Indira Gandhi International Airport,Delhi,Summer,39,276,219,57,78.97740959,1,0.886733687,1,0,1,139548,136798
03-03-2024,Indira Gandhi International Airport,Delhi,Summer,33,331,262,69,86.09658088,1,0.943788631,1,0,0,145404,154130
04-03-2024,Indira Gandhi International Airport,Delhi,Summer,31,254,178,76,79.16801725,0,1.061254564,0,0,0,148347,139565
05-03-2024,Indira Gandhi International Airport,Delhi,Summer,32,411,344,67,75.13296561,1,0.826747431,0,0,0,183427,185447
06-03-2024,Indira Gandhi International Airport,Delhi,Summer,35,381,277,104,76.20150674,0,0.927528758,0,0,0,161902,169448
07-03-2024,Indira Gandhi International Airport,Delhi,Summer,40,588,439,149,93.61156269,1,1.083216935,0,0,0,205776,210549
08-03-2024,Indira Gandhi International Airport,Delhi,Summer,30,245,192,53,71.34868692,1,0.959933599,0,0,0,163280,153092
09-03-2024,Indira Gandhi International Airport,Delhi,Summer,32,263,208,55,81.4922573,1,1.007669259,1,0,0,138374,134371
10-03-2024,Indira Gandhi International Airport,Delhi,Summer,30,320,238,82,78.54725293,1,1.104587732,1,0,1,143927,152096
11-03-2024,Indira Gandhi International Airport,Delhi,Summer,37,240,161,79,71.32095937,1,0.818937546,0,0,0,162679,164443
12-03-2024,Indira Gandhi International Airport,Delhi,Summer,35,388,267,121,72.0218151,1,0.803265085,0,0,0,180481,162621
13-03-2024,Indira Gandhi International Airport,Delhi,Summer,33,472,368,104,80.55303893,1,0.837658701,0,0,0,191073,201046
14-03-2024,Indira Gandhi International Airport,Delhi,Summer,39,288,191,97,84.72173476,1,0.999423056,0,0,0,169243,153513
15-03-2024,Indira Gandhi International Airport,Delhi,Summer,42,480,388,92,86.54210891,1,1.00159277,0,0,1,192392,201847
16-03-2024,Indira Gandhi International Airport,Delhi,Summer,37,582,415,167,94.19160495,0,1.161068468,1,0,0,153818,144665
17-03-2024,Indira Gandhi International Airport,Delhi,Summer,40,226,176,50,94.44528723,1,0.984779219,1,0,0,135322,147719
18-03-2024,Indira Gandhi International Airport,Delhi,Summer,40,502,413,89,82.77725503,0,1.025355572,0,0,0,175325,170694
19-03-2024,Indira Gandhi International Airport,Delhi,Summer,36,337,255,82,76.23699737,1,1.186354005,0,0,0,174614,168569
20-03-2024,Indira Gandhi International Airport,Delhi,Summer,34,560,410,150,91.58466412,1,1.028368861,0,0,0,202295,188089
21-03-2024,Indira Gandhi International Airport,Delhi,Summer,43,511,360,151,72.33732529,1,0.928448813,0,0,1,195260,187668
22-03-2024,Indira Gandhi International Airport,Delhi,Summer,33,458,356,102,71.38951586,1,0.839946941,0,0,0,188843,203068
23-03-2024,Indira Gandhi International Airport,Delhi,Summer,29,303,214,89,85.52224261,1,0.85816646,1,0,0,142576,156729
24-03-2024,Indira Gandhi International Airport,Delhi,Summer,38,307,233,74,90.21877425,1,0.839808963,1,0,0,143210,139438
25-03-2024,Indira Gandhi International Airport,Delhi,Summer,37,476,358,118,80.99738005,1,1.090851887,0,0,0,191579,189609
26-03-2024,Indira Gandhi International Airport,Delhi,Summer,33,382,322,60,86.04326769,1,0.907431064,0,0,0,180602,188623
27-03-2024,Indira Gandhi International Airport,Delhi,Summer,28,304,237,67,83.95255942,1,0.873301154,0,0,0,171117,184333
28-03-2024,Indira Gandhi International Airport,Delhi,Summer,29,509,339,170,91.04997914,1,0.993383937,0,0,0,196142,199791
29-03-2024,Indira Gandhi International Airport,Delhi,Summer,30,514,418,96,78.16507201,1,1.196903682,0,0,0,195969,191717
30-03-2024,Indira Gandhi International Airport,Delhi,Summer,28,337,282,55,94.21430038,1,0.964727601,1,0,0,146410,143851
31-03-2024,Indira Gandhi International Airport,Delhi,Summer,37,303,249,54,73.8664625,1,0.991307452,1,0,1,141993,147548
01-04-2024,Indira Gandhi International Airport,Delhi,Summer,40,450,351,99,94.31867576,1,0.82695359,0,0,0,189259,170454
02-04-2024,Indira Gandhi International Airport,Delhi,Summer,28,566,421,145,88.44580901,0,0.985036408,0,0,0,182544,186910
03-04-2024,Indira Gandhi International Airport,Delhi,Summer,40,436,347,89,86.44079005,1,1.147473285,0,0,0,187106,181698
04-04-2024,Indira Gandhi International Airport,Delhi,Summer,28,442,288,154,93.14600271,1,0.957676035,0,0,0,188228,199303
05-04-2024,Indira Gandhi International Airport,Delhi,Summer,35,593,439,154,76.64929859,1,0.890383016,0,0,0,205358,188641
06-04-2024,Indira Gandhi International Airport,Delhi,Summer,41,433,328,105,93.04260564,0,0.907022945,1,0,0,140356,142831
07-04-2024,Indira Gandhi International Airport,Delhi,Summer,41,217,168,49,91.93662374,1,0.949409851,1,0,1,134296,133784
08-04-2024,Indira Gandhi International Airport,Delhi,Summer,34,305,233,72,84.86160121,1,0.914585927,0,0,0,171291,176166
09-04-2024,Indira Gandhi International Airport,Delhi,Summer,41,267,177,90,85.56109366,0,0.952960998,0,0,0,150096,137033
10-04-2024,Indira Gandhi International Airport,Delhi,Summer,42,574,434,140,85.71874633,1,1.104769353,0,0,0,203623,206880
11-04-2024,Indira Gandhi International Airport,Delhi,Summer,29,416,344,72,78.07196912,1,1.103193615,0,0,0,184204,186469
12-04-2024,Indira Gandhi International Airport,Delhi,Summer,29,203,155,48,83.11350057,1,1.015050529,0,0,0,158946,160874
13-04-2024,Indira Gandhi International Airport,Delhi,Summer,29,342,242,100,93.32269958,0,0.931968728,1,0,0,132179,134914
14-04-2024,Indira Gandhi International Airport,Delhi,Summer,42,271,199,72,93.74608162,1,1.040714668,1,0,0,139787,144720
15-04-2024,Indira Gandhi International Airport,Delhi,Summer,33,583,491,92,71.14766288,1,1.110039185,0,0,0,203828,216261
16-04-2024,Indira Gandhi International Airport,Delhi,Summer,31,324,234,90,90.18168642,1,1.118689345,0,0,0,173890,165884
17-04-2024,Indira Gandhi International Airport,Delhi,Summer,43,319,225,94,81.47129544,1,1.137877965,0,0,0,172768,183999
18-04-2024,Indira Gandhi International Airport,Delhi,Summer,42,313,261,52,70.31718136,1,0.902905914,0,0,0,171379,171319
19-04-2024,Indira Gandhi International Airport,Delhi,Summer,39,231,156,75,77.58311601,1,1.120487877,0,0,0,161974,148272
20-04-2024,Indira Gandhi International Airport,Delhi,Summer,36,207,173,34,72.0003652,1,0.981324615,1,0,0,132300,120619
21-04-2024,Indira Gandhi International Airport,Delhi,Summer,35,410,269,141,78.0328854,1,1.094331479,1,0,0,152901,147831
22-04-2024,Indira Gandhi International Airport,Delhi,Summer,37,468,346,122,93.36001081,1,0.871073174,0,0,0,191361,202264
23-04-2024,Indira Gandhi International Airport,Delhi,Summer,32,206,172,34,93.93896571,1,0.807954807,0,0,0,159956,166599
24-04-2024,Indira Gandhi International Airport,Delhi,Summer,42,340,277,63,84.73552016,1,0.850284218,0,0,0,175484,185613
25-04-2024,Indira Gandhi International Airport,Delhi,Summer,43,445,351,94,93.15435644,1,0.964124238,0,0,0,188589,189240
26-04-2024,Indira Gandhi International Airport,Delhi,Summer,34,578,426,152,92.99229335,1,0.848584905,0,0,0,204539,202092
27-04-2024,Indira Gandhi International Airport,Delhi,Summer,30,425,335,90,94.69880921,1,0.970869916,1,0,0,155234,144288
28-04-2024,Indira Gandhi International Airport,Delhi,Summer,43,212,163,49,78.28860509,1,0.910596158,1,0,0,133114,128540
29-04-2024,Indira Gandhi International Airport,Delhi,Summer,39,236,192,44,71.53771853,1,0.838660776,0,0,0,162212,160071
30-04-2024,Indira Gandhi International Airport,Delhi,Summer,33,388,307,81,86.58510863,1,0.97660653,0,0,0,181355,166433
01-05-2024,Indira Gandhi International Airport,Delhi,Summer,41,210,175,35,94.78946987,1,0.860118005,0,0,0,160487,151519
02-05-2024,Indira Gandhi International Airport,Delhi,Summer,32,386,251,135,78.85421849,1,0.971884552,0,0,0,180651,184199
03-05-2024,Indira Gandhi International Airport,Delhi,Summer,41,245,186,59,79.40272823,1,1.106351926,0,0,1,163764,171482
04-05-2024,Indira Gandhi International Airport,Delhi,Summer,30,230,187,43,79.36417844,1,0.929708862,1,0,0,134968,148420
05-05-2024,Indira Gandhi International Airport,Delhi,Summer,34,530,352,178,87.71636012,1,1.028915078,1,0,0,165385,179711
06-05-2024,Indira Gandhi International Airport,Delhi,Summer,33,575,418,157,88.62310668,1,0.922514797,0,0,0,203917,209731
07-05-2024,Indira Gandhi International Airport,Delhi,Summer,35,230,181,49,83.91799212,1,1.030147363,0,0,0,162235,159679
08-05-2024,Indira Gandhi International Airport,Delhi,Summer,37,218,151,67,94.37436407,1,0.980970755,0,0,0,161422,165818
09-05-2024,Indira Gandhi International Airport,Delhi,Summer,35,388,267,121,90.54678387,1,0.977595451,0,0,0,181592,191966
10-05-2024,Indira Gandhi International Airport,Delhi,Summer,29,267,191,76,88.14244237,1,0.858282645,0,0,0,166928,154185
11-05-2024,Indira Gandhi International Airport,Delhi,Summer,42,339,233,106,93.66182073,1,0.920099539,1,0,0,146583,143941
12-05-2024,Indira Gandhi International Airport,Delhi,Summer,32,228,149,79,90.68422278,1,1.067716095,1,0,0,135334,144531
13-05-2024,Indira Gandhi International Airport,Delhi,Summer,38,404,286,118,84.67199479,1,1.074158098,0,0,0,183160,178904
14-05-2024,Indira Gandhi International Airport,Delhi,Summer,30,543,387,156,77.46787968,1,1.124557485,0,0,0,199408,202274
15-05-2024,Indira Gandhi International Airport,Delhi,Summer,37,440,299,141,93.689066,1,1.18888586,0,0,0,188021,191321
16-05-2024,Indira Gandhi International Airport,Delhi,Summer,38,594,421,173,73.37488923,1,0.836387939,0,0,0,205282,192327
17-05-2024,Indira Gandhi International Airport,Delhi,Summer,38,243,185,58,78.52104638,1,1.073399662,0,0,0,163471,158966
18-05-2024,Indira Gandhi International Airport,Delhi,Summer,39,388,320,68,78.55704608,1,1.040010961,1,0,0,150727,145738
19-05-2024,Indira Gandhi International Airport,Delhi,Summer,41,592,430,162,85.17019587,1,1.031282666,1,0,1,171458,155210
20-05-2024,Indira Gandhi International Airport,Delhi,Summer,42,387,262,125,83.14671321,1,1.030018867,0,0,0,181028,163801
21-05-2024,Indira Gandhi International Airport,Delhi,Summer,33,540,370,170,83.61812192,1,0.890897931,0,0,0,199417,212646
22-05-2024,Indira Gandhi International Airport,Delhi,Summer,29,329,236,93,76.34190379,1,0.839907214,0,0,0,173660,165778
23-05-2024,Indira Gandhi International Airport,Delhi,Summer,34,521,370,151,84.33243425,1,0.912908427,0,0,0,197179,197891
24-05-2024,Indira Gandhi International Airport,Delhi,Summer,32,330,264,66,83.80924554,1,1.078998804,0,0,1,174228,167214
25-05-2024,Indira Gandhi International Airport,Delhi,Summer,28,253,189,64,85.25688872,1,1.062247952,1,0,0,137562,149686
26-05-2024,Indira Gandhi International Airport,Delhi,Summer,33,446,333,113,75.62453539,0,1.070295466,1,0,0,140743,133967
27-05-2024,Indira Gandhi International Airport,Delhi,Summer,42,528,429,99,77.70590127,1,1.042057914,0,0,0,197622,194841
28-05-2024,Indira Gandhi International Airport,Delhi,Summer,41,424,305,119,76.58608519,1,0.937827292,0,0,0,185075,198871
29-05-2024,Indira Gandhi International Airport,Delhi,Summer,30,588,489,99,80.71182745,1,0.89252792,0,0,0,205002,219021
30-05-2024,Indira Gandhi International Airport,Delhi,Summer,35,318,261,57,78.32813651,1,0.97254732,0,0,0,172459,161632
31-05-2024,Indira Gandhi International Airport,Delhi,Summer,30,523,359,164,89.30691564,1,0.876793707,0,0,0,197718,209685
01-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,35,423,355,68,72.83036692,1,1.185011483,1,1,1,117941,116954
02-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,26,563,374,189,71.45074068,1,1.183114654,1,1,0,131872,131422
03-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,24,576,396,180,82.80557644,1,0.908318119,0,1,0,160488,148723
04-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,34,312,236,76,71.58623259,1,0.824721148,0,1,0,128135,117387
05-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,33,527,356,171,78.48764768,1,1.001150191,0,1,1,154349,161385
06-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,33,590,386,204,73.87585903,1,0.826331219,0,1,0,161632,161517
07-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,31,276,204,72,80.7169029,1,0.800080559,0,1,1,124363,122792
08-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,32,492,411,81,76.59460256,1,1.04552256,1,1,0,125029,130768
09-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,29,514,390,124,70.04262579,1,1.099552512,1,1,0,126902,133640
10-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,31,573,436,137,93.74467753,1,0.921329248,0,1,0,160784,149815
11-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,34,513,335,178,83.49411218,1,0.939895836,0,1,1,152969,156341
12-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,33,507,389,118,89.38028293,1,1.037445882,0,1,1,152602,141472
13-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,36,544,358,186,73.22633466,1,1.034100061,0,1,0,156073,163919
14-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,34,313,253,60,78.84984626,1,1.121924984,0,1,0,128690,132729
15-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,24,539,455,84,85.20957383,1,1.007589542,1,1,0,130160,142046
16-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,27,582,478,104,82.9708169,1,1.055829549,1,1,0,134348,122766
17-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,27,331,269,62,91.48031622,1,0.913301389,0,1,0,131608,119948
18-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,33,250,204,46,86.13164898,1,1.17318763,0,1,0,121567,116271
19-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,31,426,329,97,70.4838794,1,0.840031325,0,1,0,141749,134993
20-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,35,588,405,183,90.11100804,1,0.925960253,0,1,1,162366,154149
21-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,33,390,258,132,73.85501928,1,1.126670913,0,1,0,137631,148813
22-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,37,464,350,114,88.14269543,1,1.17390906,1,1,0,122807,116655
23-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,31,362,304,58,79.63212315,1,1.128257019,1,1,0,112181,107064
24-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,25,498,356,142,80.74629946,1,1.163540551,0,1,0,151004,158838
25-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,36,361,266,95,70.61215277,1,1.176332494,0,1,0,133956,132609
26-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,35,290,214,76,81.91685822,0,0.821228154,0,1,0,113503,119784
27-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,37,310,256,54,71.4929471,1,0.927064003,0,1,0,127889,116772
28-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,36,487,331,156,94.55438137,1,1.033774476,0,1,0,150513,150138
29-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,37,289,235,54,76.59649714,1,1.080478126,1,1,1,104729,94960
30-06-2024,Indira Gandhi International Airport,Delhi,Monsoon,27,369,247,122,70.05614271,0,1.186652267,1,1,0,101162,92313
01-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,27,554,427,127,86.69931524,1,0.977857766,0,1,0,158081,170931
02-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,25,587,460,127,81.3929845,1,0.871720906,0,1,0,161723,150054
03-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,26,431,299,132,83.53129907,1,1.109444787,0,1,0,143131,144059
04-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,32,255,167,88,71.72351531,1,0.809768041,0,1,0,121303,119146
05-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,28,543,442,101,88.09240994,1,0.930333825,0,1,0,156845,152056
06-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,34,427,357,70,94.55746091,1,1.129671674,1,1,0,119427,128977
07-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,32,456,336,120,73.66341377,1,1.122279674,1,1,0,121283,109684
08-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,26,599,462,137,94.52211152,1,1.086436602,0,1,0,163951,169321
09-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,34,510,336,174,78.02847292,1,0.939290147,0,1,0,152281,166394
10-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,24,295,217,78,71.88837302,1,0.979160129,0,1,0,126113,127630
11-07-2024,Indira Gandhi International Airport,Delhi,Monsoon,24,434,305,129,81.81495097,1,1.161417437,0,1,1,143388,155915
